ts_code,symbol,name,area,industry,xueqiu_url
603565.SH,603565,中谷物流,上海,水运,https://xueqiu.com/S/SH603565
603568.SH,603568,伟明环保,浙江,环境保护,https://xueqiu.com/S/SH603568
603589.SH,603589,口子窖,安徽,白酒,https://xueqiu.com/S/SH603589
603596.SH,603596,伯特利,安徽,汽车配件,https://xueqiu.com/S/SH603596
603605.SH,603605,珀莱雅,浙江,日用化工,https://xueqiu.com/S/SH603605
603606.SH,603606,东方电缆,浙江,电气设备,https://xueqiu.com/S/SH603606
603650.SH,603650,彤程新材,上海,化工原料,https://xueqiu.com/S/SH603650
603658.SH,603658,安图生物,河南,医疗保健,https://xueqiu.com/S/SH603658
603659.SH,603659,璞泰来,上海,化工原料,https://xueqiu.com/S/SH603659
603688.SH,603688,石英股份,江苏,矿物制品,https://xueqiu.com/S/SH603688
603699.SH,603699,纽威股份,江苏,机械基件,https://xueqiu.com/S/SH603699
603707.SH,603707,健友股份,江苏,生物制药,https://xueqiu.com/S/SH603707
603728.SH,603728,鸣志电器,上海,电气设备,https://xueqiu.com/S/SH603728
603737.SH,603737,三棵树,福建,染料涂料,https://xueqiu.com/S/SH603737
603766.SH,603766,隆鑫通用,重庆,摩托车,https://xueqiu.com/S/SH603766
603786.SH,603786,科博达,上海,汽车配件,https://xueqiu.com/S/SH603786
603799.SH,603799,华友钴业,浙江,小金属,https://xueqiu.com/S/SH603799
603806.SH,603806,福斯特,浙江,塑料,https://xueqiu.com/S/SH603806
603816.SH,603816,顾家家居,浙江,家居用品,https://xueqiu.com/S/SH603816
603833.SH,603833,欧派家居,广东,家居用品,https://xueqiu.com/S/SH603833
603858.SH,603858,步长制药,山东,中成药,https://xueqiu.com/S/SH603858
603885.SH,603885,吉祥航空,上海,空运,https://xueqiu.com/S/SH603885
603893.SH,603893,瑞芯微,福建,半导体,https://xueqiu.com/S/SH603893
603899.SH,603899,晨光股份,上海,文教休闲,https://xueqiu.com/S/SH603899
603920.SH,603920,世运电路,广东,元器件,https://xueqiu.com/S/SH603920
603927.SH,603927,中科软,北京,软件服务,https://xueqiu.com/S/SH603927
603939.SH,603939,益丰药房,湖南,医药商业,https://xueqiu.com/S/SH603939
603979.SH,603979,金诚信,北京,铜,https://xueqiu.com/S/SH603979
603986.SH,603986,兆易创新,北京,半导体,https://xueqiu.com/S/SH603986
603993.SH,603993,洛阳钼业,河南,小金属,https://xueqiu.com/S/SH603993
605117.SH,605117,德业股份,浙江,电气设备,https://xueqiu.com/S/SH605117
605358.SH,605358,立昂微,浙江,半导体,https://xueqiu.com/S/SH605358
605499.SH,605499,东鹏饮料,深圳,软饮料,https://xueqiu.com/S/SH605499
605589.SH,605589,圣泉集团,山东,化工原料,https://xueqiu.com/S/SH605589
688002.SH,688002,睿创微纳,山东,通信设备,https://xueqiu.com/S/SH688002
688008.SH,688008,澜起科技,上海,半导体,https://xueqiu.com/S/SH688008
688009.SH,688009,中国通号,北京,运输设备,https://xueqiu.com/S/SH688009
688012.SH,688012,中微公司,上海,半导体,https://xueqiu.com/S/SH688012
688017.SH,688017,绿的谐波,江苏,机械基件,https://xueqiu.com/S/SH688017
688018.SH,688018,乐鑫科技,上海,半导体,https://xueqiu.com/S/SH688018
688019.SH,688019,安集科技,上海,半导体,https://xueqiu.com/S/SH688019
688027.SH,688027,国盾量子,安徽,通信设备,https://xueqiu.com/S/SH688027
688036.SH,688036,传音控股,深圳,通信设备,https://xueqiu.com/S/SH688036
688037.SH,688037,芯源微,辽宁,半导体,https://xueqiu.com/S/SH688037
688041.SH,688041,海光信息,天津,半导体,https://xueqiu.com/S/SH688041
688047.SH,688047,龙芯中科,北京,半导体,https://xueqiu.com/S/SH688047
688052.SH,688052,纳芯微,江苏,半导体,https://xueqiu.com/S/SH688052
688065.SH,688065,凯赛生物,上海,化工原料,https://xueqiu.com/S/SH688065
688082.SH,688082,盛美上海,上海,半导体,https://xueqiu.com/S/SH688082
688099.SH,688099,晶晨股份,上海,半导体,https://xueqiu.com/S/SH688099
688100.SH,688100,威胜信息,湖南,通信设备,https://xueqiu.com/S/SH688100
688111.SH,688111,金山办公,北京,软件服务,https://xueqiu.com/S/SH688111
688114.SH,688114,华大智造,深圳,医疗保健,https://xueqiu.com/S/SH688114
688120.SH,688120,华海清科,天津,半导体,https://xueqiu.com/S/SH688120
688122.SH,688122,西部超导,陕西,小金属,https://xueqiu.com/S/SH688122
688126.SH,688126,沪硅产业,上海,半导体,https://xueqiu.com/S/SH688126
688166.SH,688166,博瑞医药,江苏,化学制药,https://xueqiu.com/S/SH688166
688169.SH,688169,石头科技,北京,家用电器,https://xueqiu.com/S/SH688169
688172.SH,688172,燕东微,北京,半导体,https://xueqiu.com/S/SH688172
688180.SH,688180,君实生物-U,上海,生物制药,https://xueqiu.com/S/SH688180
688183.SH,688183,生益电子,广东,元器件,https://xueqiu.com/S/SH688183
688187.SH,688187,时代电气,湖南,运输设备,https://xueqiu.com/S/SH688187
688188.SH,688188,柏楚电子,上海,专用机械,https://xueqiu.com/S/SH688188
688192.SH,688192,迪哲医药-U,江苏,生物制药,https://xueqiu.com/S/SH688192
688213.SH,688213,思特威-W,上海,半导体,https://xueqiu.com/S/SH688213
688220.SH,688220,翱捷科技-U,上海,半导体,https://xueqiu.com/S/SH688220
688223.SH,688223,晶科能源,江西,电气设备,https://xueqiu.com/S/SH688223
688234.SH,688234,天岳先进,山东,半导体,https://xueqiu.com/S/SH688234
688235.SH,688235,百济神州-U,北京,生物制药,https://xueqiu.com/S/SH688235
688248.SH,688248,南网科技,广东,电气设备,https://xueqiu.com/S/SH688248
688256.SH,688256,寒武纪-U,北京,半导体,https://xueqiu.com/S/SH688256
688266.SH,688266,泽璟制药-U,江苏,生物制药,https://xueqiu.com/S/SH688266
688271.SH,688271,联影医疗,上海,医疗保健,https://xueqiu.com/S/SH688271
688278.SH,688278,特宝生物,福建,生物制药,https://xueqiu.com/S/SH688278
688281.SH,688281,华秦科技,陕西,航空,https://xueqiu.com/S/SH688281
688295.SH,688295,中复神鹰,江苏,化纤,https://xueqiu.com/S/SH688295
688297.SH,688297,中无人机,四川,航空,https://xueqiu.com/S/SH688297
688301.SH,688301,奕瑞科技,上海,医疗保健,https://xueqiu.com/S/SH688301
688303.SH,688303,大全能源,新疆,电气设备,https://xueqiu.com/S/SH688303
688318.SH,688318,财富趋势,深圳,软件服务,https://xueqiu.com/S/SH688318
688322.SH,688322,奥比中光-UW,深圳,元器件,https://xueqiu.com/S/SH688322
688336.SH,688336,三生国健,上海,生物制药,https://xueqiu.com/S/SH688336
688347.SH,688347,华虹公司,上海,半导体,https://xueqiu.com/S/SH688347
688349.SH,688349,三一重能,北京,电气设备,https://xueqiu.com/S/SH688349
688361.SH,688361,中科飞测,深圳,半导体,https://xueqiu.com/S/SH688361
688363.SH,688363,华熙生物,山东,医疗保健,https://xueqiu.com/S/SH688363
688375.SH,688375,国博电子,江苏,元器件,https://xueqiu.com/S/SH688375
688385.SH,688385,复旦微电,上海,半导体,https://xueqiu.com/S/SH688385
688387.SH,688387,信科移动-U,湖北,通信设备,https://xueqiu.com/S/SH688387
688396.SH,688396,华润微,江苏,半导体,https://xueqiu.com/S/SH688396
688425.SH,688425,铁建重工,湖南,工程机械,https://xueqiu.com/S/SH688425
688469.SH,688469,芯联集成-U,浙江,半导体,https://xueqiu.com/S/SH688469
688472.SH,688472,阿特斯,江苏,电气设备,https://xueqiu.com/S/SH688472
688475.SH,688475,萤石网络,浙江,IT设备,https://xueqiu.com/S/SH688475
688506.SH,688506,百利天恒,四川,化学制药,https://xueqiu.com/S/SH688506
688520.SH,688520,神州细胞,北京,生物制药,https://xueqiu.com/S/SH688520
688525.SH,688525,佰维存储,深圳,半导体,https://xueqiu.com/S/SH688525
688538.SH,688538,和辉光电-U,上海,半导体,https://xueqiu.com/S/SH688538
688561.SH,688561,奇安信-U,北京,软件服务,https://xueqiu.com/S/SH688561
688563.SH,688563,航材股份,北京,航空,https://xueqiu.com/S/SH688563
688568.SH,688568,中科星图,北京,软件服务,https://xueqiu.com/S/SH688568
688578.SH,688578,艾力斯,上海,化学制药,https://xueqiu.com/S/SH688578
688582.SH,688582,芯动联科,安徽,元器件,https://xueqiu.com/S/SH688582
688599.SH,688599,天合光能,江苏,电气设备,https://xueqiu.com/S/SH688599
688608.SH,688608,恒玄科技,上海,半导体,https://xueqiu.com/S/SH688608
688615.SH,688615,合合信息,上海,软件服务,https://xueqiu.com/S/SH688615
688617.SH,688617,惠泰医疗,深圳,医疗保健,https://xueqiu.com/S/SH688617
688629.SH,688629,华丰科技,四川,元器件,https://xueqiu.com/S/SH688629
688676.SH,688676,金盘科技,海南,电气设备,https://xueqiu.com/S/SH688676
688692.SH,688692,达梦数据,湖北,软件服务,https://xueqiu.com/S/SH688692
688702.SH,688702,盛科通信-U,江苏,半导体,https://xueqiu.com/S/SH688702
688709.SH,688709,成都华微,四川,半导体,https://xueqiu.com/S/SH688709
688728.SH,688728,格科微,上海,半导体,https://xueqiu.com/S/SH688728
688772.SH,688772,珠海冠宇,广东,电气设备,https://xueqiu.com/S/SH688772
688777.SH,688777,中控技术,浙江,专用机械,https://xueqiu.com/S/SH688777
688778.SH,688778,厦钨新能,福建,电气设备,https://xueqiu.com/S/SH688778
688819.SH,688819,天能股份,浙江,电气设备,https://xueqiu.com/S/SH688819
688981.SH,688981,中芯国际,上海,半导体,https://xueqiu.com/S/SH688981
689009.SH,689009,九号公司-WD,北京,摩托车,https://xueqiu.com/S/SH689009
